timestamp,cycle_id,phase_name,target_flow_lpm,target_pressure_bar,ram_position_mm
150.64,3,main_extrusion_stroke,428.5,254.2,472.2
150.74,3,main_extrusion_stroke,431.02,249.14,474.5
150.84,3,main_extrusion_stroke,425.04,252.91,476.8
150.95,3,main_extrusion_stroke,428.75,250.01,479.1
151.05,3,main_extrusion_stroke,425.06,253.17,481.4
151.15,3,main_extrusion_stroke,420.55,246.98,483.7
151.25,3,main_extrusion_stroke,419.61,255.26,486.0
151.35,3,main_extrusion_stroke,428.24,244.9,488.3
151.45,3,main_extrusion_stroke,420.84,243.62,490.5
151.55,3,main_extrusion_stroke,427.04,241.78,492.8
151.65,3,main_extrusion_stroke,417.44,253.88,495.1
151.75,3,main_extrusion_stroke,419.67,248.29,497.4
151.85,3,main_extrusion_stroke,427.09,243.96,499.7
151.95,3,main_extrusion_stroke,412.31,249.21,502.0
152.05,3,main_extrusion_stroke,407.96,246.95,504.3
152.15,3,main_extrusion_stroke,419.71,251.13,506.6
152.25,3,main_extrusion_stroke,410.27,238.54,508.9
152.35,3,main_extrusion_stroke,412.51,242.74,511.2
152.45,3,main_extrusion_stroke,409.27,241.75,513.5
152.55,3,main_extrusion_stroke,411.7,236.17,515.8
152.65,3,main_extrusion_stroke,405.84,246.5,518.1
152.75,3,main_extrusion_stroke,407.93,241.54,520.3
152.85,3,main_extrusion_stroke,409.47,244.79,522.6
152.95,3,main_extrusion_stroke,402.65,250.16,524.9
153.05,3,main_extrusion_stroke,402.89,240.37,527.2
153.15,3,main_extrusion_stroke,403.32,239.84,529.5
153.25,3,main_extrusion_stroke,398.01,241.44,531.8
153.35,3,main_extrusion_stroke,401.05,244.19,534.1
153.45,3,main_extrusion_stroke,402.23,238.45,536.4
153.55,3,main_extrusion_stroke,399.17,237.94,538.7
153.65,3,main_extrusion_stroke,398.7,243.55,541.0
153.75,3,main_extrusion_stroke,398.72,240.88,543.3
153.85,3,main_extrusion_stroke,395.19,232.11,545.6
153.95,3,main_extrusion_stroke,399.59,234.68,547.9
154.05,3,main_extrusion_stroke,401.58,243.93,550.1
154.15,3,main_extrusion_stroke,393.0,239.79,552.4
154.25,3,main_extrusion_stroke,395.81,235.42,554.7
154.35,3,main_extrusion_stroke,391.92,237.2,557.0
154.45,3,main_extrusion_stroke,393.36,237.55,559.3
154.55,3,main_extrusion_stroke,397.17,239.79,561.6
154.65,3,main_extrusion_stroke,391.96,232.16,563.9
154.75,3,main_extrusion_stroke,381.85,233.68,566.2
154.85,3,main_extrusion_stroke,389.77,237.29,568.5
154.95,3,main_extrusion_stroke,391.9,235.69,570.8
155.05,3,main_extrusion_stroke,385.1,237.75,573.1
155.15,3,main_extrusion_stroke,388.98,231.15,575.4
155.25,3,main_extrusion_stroke,381.25,236.41,577.7
155.35,3,main_extrusion_stroke,377.08,238.68,579.9
155.45,3,main_extrusion_stroke,382.6,236.27,582.2
155.55,3,main_extrusion_stroke,374.03,234.76,584.5
155.65,3,main_extrusion_stroke,379.11,233.65,586.8
155.75,3,main_extrusion_stroke,384.23,230.77,589.1
155.85,3,main_extrusion_stroke,370.46,233.14,591.4
155.95,3,main_extrusion_stroke,371.99,237.51,593.7
156.05,3,main_extrusion_stroke,372.0,232.39,596.0
156.15,3,main_extrusion_stroke,374.89,229.4,598.3
156.25,3,main_extrusion_stroke,372.69,230.5,600.6
156.35,3,main_extrusion_stroke,378.76,232.63,602.9
156.45,3,main_extrusion_stroke,376.0,230.33,605.2
156.55,3,main_extrusion_stroke,373.18,233.04,607.4
156.65,3,main_extrusion_stroke,370.79,232.88,609.7
156.75,3,main_extrusion_stroke,370.8,233.87,612.0
156.85,3,main_extrusion_stroke,364.79,235.45,614.3
156.95,3,main_extrusion_stroke,370.68,233.66,616.6
157.05,3,main_extrusion_stroke,361.82,226.61,618.9
157.15,3,main_extrusion_stroke,368.62,226.42,621.2
157.26,3,main_extrusion_stroke,369.04,229.02,623.5
157.36,3,main_extrusion_stroke,364.15,227.42,625.8
157.46,3,main_extrusion_stroke,361.62,224.72,628.1
157.56,3,main_extrusion_stroke,362.94,226.86,630.4
157.66,3,main_extrusion_stroke,348.91,226.46,632.7
157.76,3,main_extrusion_stroke,360.58,225.47,635.0
157.86,3,main_extrusion_stroke,357.93,226.42,637.2
157.96,3,main_extrusion_stroke,357.19,231.36,639.5
158.06,3,main_extrusion_stroke,359.24,227.64,641.8
158.16,3,main_extrusion_stroke,355.13,235.3,644.1
158.26,3,main_extrusion_stroke,349.88,226.95,646.4
158.36,3,main_extrusion_stroke,352.89,225.05,648.7
158.46,3,main_extrusion_stroke,352.74,225.78,651.0
158.56,3,main_extrusion_stroke,351.94,226.37,653.3
158.66,3,main_extrusion_stroke,351.15,226.71,655.6
158.76,3,main_extrusion_stroke,353.67,232.16,657.9
158.86,3,main_extrusion_stroke,344.18,221.64,660.2
158.96,3,main_extrusion_stroke,348.24,227.31,662.5
159.06,3,main_extrusion_stroke,351.71,224.74,664.8
159.16,3,main_extrusion_stroke,338.63,218.22,667.0
159.26,3,main_extrusion_stroke,345.3,226.12,669.3
159.36,3,main_extrusion_stroke,341.26,227.57,671.6
159.46,3,main_extrusion_stroke,341.13,219.84,673.9
159.56,3,main_extrusion_stroke,338.01,222.51,676.2
159.66,3,main_extrusion_stroke,339.96,216.21,678.5
159.76,3,main_extrusion_stroke,346.46,217.55,680.8
159.86,3,main_extrusion_stroke,331.44,225.33,683.1
159.96,3,main_extrusion_stroke,329.22,219.74,685.4
160.06,3,main_extrusion_stroke,326.09,217.19,687.7
160.16,3,main_extrusion_stroke,335.61,221.58,690.0
160.26,3,main_extrusion_stroke,324.25,218.66,692.3
160.36,3,main_extrusion_stroke,323.4,218.55,694.6
160.46,3,main_extrusion_stroke,319.29,222.49,696.8
160.56,3,main_extrusion_stroke,314.53,215.54,699.1
160.66,3,main_extrusion_stroke,314.77,216.15,701.4
160.76,3,main_extrusion_stroke,322.94,219.56,703.7
160.86,3,main_extrusion_stroke,316.08,222.12,706.0
160.96,3,main_extrusion_stroke,304.5,222.77,708.3
161.06,3,main_extrusion_stroke,307.91,215.81,710.6
161.16,3,main_extrusion_stroke,299.39,221.13,712.9
161.26,3,main_extrusion_stroke,293.02,214.81,715.2
161.36,3,main_extrusion_stroke,301.6,223.65,717.5
161.46,3,main_extrusion_stroke,299.57,213.0,719.8
161.56,3,main_extrusion_stroke,296.51,221.32,722.1
161.66,3,main_extrusion_stroke,287.85,214.08,724.4
161.76,3,main_extrusion_stroke,286.47,223.13,726.6
161.86,3,main_extrusion_stroke,287.53,217.86,728.9
161.96,3,main_extrusion_stroke,283.5,211.95,731.2
162.06,3,main_extrusion_stroke,277.76,213.38,733.5
162.16,3,main_extrusion_stroke,270.26,217.65,735.8
162.26,3,main_extrusion_stroke,274.6,218.31,738.1
162.36,3,main_extrusion_stroke,275.86,214.08,740.4
162.46,3,main_extrusion_stroke,264.16,214.19,742.7
162.56,3,main_extrusion_stroke,268.9,216.4,745.0
162.66,3,main_extrusion_stroke,265.08,213.91,747.3
162.76,3,main_extrusion_stroke,264.15,208.63,749.6
162.86,3,main_extrusion_stroke,262.04,210.02,751.9
162.96,3,main_extrusion_stroke,253.18,213.39,754.2
163.06,3,main_extrusion_stroke,246.89,216.53,756.4
163.16,3,main_extrusion_stroke,248.63,217.64,758.7
163.26,3,main_extrusion_stroke,251.72,214.42,761.0
163.36,3,main_extrusion_stroke,243.4,212.4,763.3
163.47,3,main_extrusion_stroke,240.19,213.72,765.6
163.57,3,main_extrusion_stroke,233.09,208.47,767.9
163.67,3,main_extrusion_stroke,244.78,209.98,770.2
163.77,3,main_extrusion_stroke,238.48,207.34,772.5
163.87,3,main_extrusion_stroke,235.66,205.56,774.8
163.97,3,main_extrusion_stroke,233.85,210.8,777.1
164.07,3,main_extrusion_stroke,229.69,209.99,779.4
164.17,3,main_extrusion_stroke,223.81,211.45,781.7
164.27,3,main_extrusion_stroke,221.53,210.66,784.0
164.37,3,main_extrusion_stroke,217.88,209.31,786.2
164.47,3,main_extrusion_stroke,227.53,210.12,788.5
164.57,3,main_extrusion_stroke,216.62,207.72,790.8
164.67,3,main_extrusion_stroke,209.94,209.03,793.1
164.77,3,main_extrusion_stroke,211.06,204.75,795.4
164.87,3,main_extrusion_stroke,202.55,208.29,797.7
164.97,3,main_extrusion_stroke,210.02,209.04,800.0
165.07,3,inter_billet_dwell,0.0,20.1,800.0
165.17,3,inter_billet_dwell,0.0,18.75,800.0
165.27,3,inter_billet_dwell,0.0,18.95,800.0
165.37,3,inter_billet_dwell,0.0,17.75,800.0
165.47,3,inter_billet_dwell,0.0,22.53,800.0
165.57,3,inter_billet_dwell,0.0,22.13,800.0
165.67,3,inter_billet_dwell,0.0,21.07,800.0
165.77,3,inter_billet_dwell,0.0,23.94,800.0
165.87,3,inter_billet_dwell,0.0,19.62,800.0
165.98,3,inter_billet_dwell,0.0,26.06,800.0
166.08,3,inter_billet_dwell,0.0,19.54,800.0
166.18,3,inter_billet_dwell,0.0,20.51,800.0
166.28,3,inter_billet_dwell,0.0,19.2,800.0
166.38,3,inter_billet_dwell,0.0,20.74,800.0
166.48,3,inter_billet_dwell,0.0,21.67,800.0
166.58,3,inter_billet_dwell,0.0,19.77,800.0
166.68,3,inter_billet_dwell,0.0,23.55,800.0
166.78,3,inter_billet_dwell,0.0,20.48,800.0
166.88,3,inter_billet_dwell,0.0,20.54,800.0
166.98,3,inter_billet_dwell,0.0,18.18,800.0
167.09,3,inter_billet_dwell,0.0,20.84,800.0
167.19,3,inter_billet_dwell,0.0,19.73,800.0
167.29,3,inter_billet_dwell,0.0,18.78,800.0
167.39,3,inter_billet_dwell,0.0,18.45,800.0
167.49,3,inter_billet_dwell,0.0,25.34,800.0
167.59,3,inter_billet_dwell,0.0,19.47,800.0
167.69,3,inter_billet_dwell,0.0,17.09,800.0
167.79,3,inter_billet_dwell,0.0,18.6,800.0
167.89,3,inter_billet_dwell,0.0,19.9,800.0
167.99,3,inter_billet_dwell,0.0,21.09,800.0
168.09,3,inter_billet_dwell,0.0,21.11,800.0
168.2,3,inter_billet_dwell,0.0,21.35,800.0
168.3,3,inter_billet_dwell,0.0,18.71,800.0
168.4,3,inter_billet_dwell,0.0,20.68,800.0
168.5,3,inter_billet_dwell,0.0,18.25,800.0
168.6,3,inter_billet_dwell,0.0,18.76,800.0
168.7,3,inter_billet_dwell,0.0,18.16,800.0
168.8,3,inter_billet_dwell,0.0,17.62,800.0
168.9,3,inter_billet_dwell,0.0,22.13,800.0
169.0,3,inter_billet_dwell,0.0,21.38,800.0
169.1,3,inter_billet_dwell,0.0,21.95,800.0
169.21,3,inter_billet_dwell,0.0,20.08,800.0
169.31,3,inter_billet_dwell,0.0,21.55,800.0
169.41,3,inter_billet_dwell,0.0,16.48,800.0
169.51,3,inter_billet_dwell,0.0,21.73,800.0
169.61,3,inter_billet_dwell,0.0,20.35,800.0
169.71,3,inter_billet_dwell,0.0,21.25,800.0
169.81,3,inter_billet_dwell,0.0,20.76,800.0
169.91,3,inter_billet_dwell,0.0,18.03,800.0
170.01,3,inter_billet_dwell,0.0,17.0,800.0
170.11,3,inter_billet_dwell,0.0,18.58,800.0
170.21,3,inter_billet_dwell,0.0,21.13,800.0
170.32,3,inter_billet_dwell,0.0,21.38,800.0
170.42,3,inter_billet_dwell,0.0,17.26,800.0
170.52,3,inter_billet_dwell,0.0,18.04,800.0
170.62,3,inter_billet_dwell,0.0,18.55,800.0
170.72,3,inter_billet_dwell,0.0,19.29,800.0
170.82,3,inter_billet_dwell,0.0,17.28,800.0
170.92,3,inter_billet_dwell,0.0,17.16,800.0
171.02,3,inter_billet_dwell,0.0,18.36,800.0
171.12,3,inter_billet_dwell,0.0,20.17,800.0
171.22,3,inter_billet_dwell,0.0,17.64,800.0
171.32,3,inter_billet_dwell,0.0,19.77,800.0
171.43,3,inter_billet_dwell,0.0,22.12,800.0
171.53,3,inter_billet_dwell,0.0,17.4,800.0
171.63,3,inter_billet_dwell,0.0,19.59,800.0
171.73,3,inter_billet_dwell,0.0,22.05,800.0
171.83,3,inter_billet_dwell,0.0,19.16,800.0
171.93,3,inter_billet_dwell,0.0,18.85,800.0
172.03,3,inter_billet_dwell,0.0,22.33,800.0
172.13,3,inter_billet_dwell,0.0,19.39,800.0
172.23,3,inter_billet_dwell,0.0,22.21,800.0
172.33,4,decompression,44.14,282.14,0.0
172.44,4,decompression,46.2,261.56,0.0
172.55,4,decompression,45.8,240.36,0.0
172.66,4,decompression,47.55,221.52,0.0
172.77,4,decompression,43.63,206.1,0.0
172.88,4,decompression,45.1,186.25,0.0
172.99,4,decompression,44.85,167.2,0.0
173.1,4,decompression,46.76,149.91,0.0
173.21,4,decompression,42.44,132.35,0.0
173.32,4,decompression,47.54,110.68,0.0
173.43,4,decompression,46.17,93.61,0.0
173.54,4,decompression,41.71,77.98,0.0
173.66,4,decompression,48.02,55.53,0.0
173.77,4,decompression,50.59,39.88,0.0
173.88,4,decompression,47.5,19.27,0.0
173.98,4,container_shift_open,177.74,58.36,0.0
174.08,4,container_shift_open,176.85,62.16,0.0
174.18,4,container_shift_open,177.27,59.35,0.0
174.29,4,container_shift_open,172.12,59.65,0.0
174.39,4,container_shift_open,177.78,59.25,0.0
174.49,4,container_shift_open,172.87,56.17,0.0
174.6,4,container_shift_open,175.65,57.74,0.0
174.7,4,container_shift_open,175.65,61.92,0.0
174.8,4,container_shift_open,176.21,55.78,0.0
174.91,4,container_shift_open,175.84,58.47,0.0
175.01,4,container_shift_open,172.89,59.2,0.0
175.11,4,container_shift_open,171.63,63.49,0.0
175.22,4,container_shift_open,177.18,61.54,0.0
175.32,4,container_shift_open,175.46,58.89,0.0
175.42,4,container_shift_open,177.87,62.61,0.0
175.53,4,container_shift_open,174.89,58.52,0.0
175.63,4,container_shift_open,171.49,62.02,0.0
175.73,4,container_shift_open,177.42,57.28,0.0
175.84,4,container_shift_open,174.07,62.15,0.0
175.94,4,container_shift_open,175.86,59.19,0.0
176.04,4,container_shift_open,173.38,57.94,0.0
176.15,4,container_shift_open,179.11,59.57,0.0
176.25,4,container_shift_open,172.81,60.55,0.0
176.35,4,container_shift_open,174.16,59.01,0.0
176.46,4,container_shift_open,175.27,61.11,0.0
176.56,4,container_shift_open,172.27,58.83,0.0
176.66,4,container_shift_open,175.83,61.24,0.0
176.77,4,container_shift_open,179.03,60.88,0.0
176.87,4,container_shift_open,173.77,59.88,0.0
176.97,4,container_shift_open,175.99,59.12,0.0
177.08,4,container_shift_open,168.13,60.3,0.0
177.18,4,container_shift_open,174.9,61.1,0.0
177.28,4,container_shift_open,174.22,64.12,0.0
177.38,4,shear_stroke,137.44,211.17,0.0
177.49,4,shear_stroke,142.72,210.13,0.0
177.6,4,shear_stroke,136.29,208.65,0.0
177.7,4,shear_stroke,136.21,209.48,0.0
177.81,4,shear_stroke,136.76,210.04,0.0
177.92,4,shear_stroke,132.48,209.93,0.0
178.02,4,shear_stroke,133.89,206.23,0.0
178.13,4,shear_stroke,133.73,209.21,0.0
178.24,4,shear_stroke,136.62,210.11,0.0
178.34,4,shear_stroke,134.56,209.44,0.0
178.45,4,shear_stroke,135.35,209.51,0.0
178.56,4,shear_stroke,137.72,210.98,0.0
178.66,4,shear_stroke,137.16,207.84,0.0
178.77,4,shear_stroke,134.6,206.74,0.0
178.87,4,shear_stroke,133.33,209.3,0.0
178.98,4,shear_stroke,137.84,211.53,0.0
179.09,4,shear_stroke,136.93,213.38,0.0
179.19,4,shear_stroke,130.98,211.56,0.0
179.3,4,shear_stroke,134.22,207.06,0.0
179.41,4,shear_stroke,135.41,209.54,0.0
179.51,4,shear_stroke,136.95,210.51,0.0
179.62,4,shear_stroke,137.28,210.36,0.0
179.73,4,shear_stroke,135.71,211.08,0.0
179.83,4,die_slide_shift,80.16,49.43,0.0
179.93,4,die_slide_shift,81.05,50.61,0.0
180.03,4,die_slide_shift,82.06,50.25,0.0
180.14,4,die_slide_shift,77.99,49.49,0.0
180.24,4,die_slide_shift,79.14,46.93,0.0
180.35,4,die_slide_shift,73.24,47.05,0.0
180.45,4,die_slide_shift,78.45,48.83,0.0
180.55,4,die_slide_shift,78.69,49.98,0.0
180.66,4,die_slide_shift,77.45,48.78,0.0
180.76,4,die_slide_shift,80.41,51.25,0.0
180.86,4,die_slide_shift,79.86,49.44,0.0
180.97,4,die_slide_shift,74.35,48.07,0.0
181.07,4,die_slide_shift,80.54,49.44,0.0
181.18,4,die_slide_shift,77.68,50.45,0.0
181.28,4,die_slide_shift,81.21,50.65,0.0
181.38,4,die_slide_shift,76.8,53.76,0.0
181.49,4,die_slide_shift,80.08,48.66,0.0
181.59,4,billet_load_and_seal,161.07,23.04,0.0
181.69,4,billet_load_and_seal,159.94,33.2,0.0
181.79,4,billet_load_and_seal,158.75,30.89,0.0
181.89,4,billet_load_and_seal,156.13,33.46,0.0
182.0,4,billet_load_and_seal,158.72,36.32,0.0
182.1,4,billet_load_and_seal,157.32,41.59,0.0
182.2,4,billet_load_and_seal,155.68,41.99,0.0
182.3,4,billet_load_and_seal,158.01,39.76,0.0
182.41,4,billet_load_and_seal,157.38,48.35,0.0
182.51,4,billet_load_and_seal,161.46,47.43,0.0
182.61,4,billet_load_and_seal,161.5,50.89,0.0
182.71,4,billet_load_and_seal,157.74,50.68,0.0
182.81,4,billet_load_and_seal,159.35,56.86,0.0
182.92,4,billet_load_and_seal,155.35,57.08,0.0
183.02,4,billet_load_and_seal,158.76,61.15,0.0
183.12,4,billet_load_and_seal,161.0,62.95,0.0
183.22,4,billet_load_and_seal,162.06,69.93,0.0
183.33,4,billet_load_and_seal,158.22,72.61,0.0
183.43,4,billet_load_and_seal,162.63,71.31,0.0
183.53,4,billet_load_and_seal,156.21,73.91,0.0
183.63,4,billet_load_and_seal,156.88,75.6,0.0
183.73,4,billet_load_and_seal,161.77,81.13,0.0
183.84,4,billet_load_and_seal,164.18,80.83,0.0
183.94,4,billet_load_and_seal,161.23,83.21,0.0
184.04,4,billet_load_and_seal,159.9,88.58,0.0
184.14,4,billet_load_and_seal,154.51,88.11,0.0
184.25,4,billet_load_and_seal,154.94,91.68,0.0
184.35,4,billet_load_and_seal,160.32,91.16,0.0
184.45,4,billet_load_and_seal,159.1,98.3,0.0
184.55,4,billet_load_and_seal,157.24,103.34,0.0
184.65,4,billet_load_and_seal,160.16,103.47,0.0
184.76,4,billet_load_and_seal,160.29,107.52,0.0
184.86,4,billet_load_and_seal,162.36,105.47,0.0
184.96,4,billet_load_and_seal,160.34,110.2,0.0
185.06,4,billet_load_and_seal,163.07,110.41,0.0
185.17,4,billet_load_and_seal,160.02,114.41,0.0
185.27,4,billet_load_and_seal,159.71,118.98,0.0
185.37,4,billet_load_and_seal,162.66,120.2,0.0
185.47,4,main_extrusion_stroke,233.94,189.52,0.0
185.57,4,main_extrusion_stroke,243.9,185.58,2.3
185.67,4,main_extrusion_stroke,261.61,190.57,4.6
185.77,4,main_extrusion_stroke,278.12,194.07,6.8
185.87,4,main_extrusion_stroke,285.54,201.53,9.1
185.97,4,main_extrusion_stroke,282.73,197.66,11.4
186.07,4,main_extrusion_stroke,306.22,204.71,13.7
186.17,4,main_extrusion_stroke,314.5,208.31,16.0
186.27,4,main_extrusion_stroke,314.8,206.42,18.2
186.37,4,main_extrusion_stroke,329.99,208.54,20.5
186.47,4,main_extrusion_stroke,345.8,210.77,22.8
186.57,4,main_extrusion_stroke,353.85,213.67,25.1
186.67,4,main_extrusion_stroke,356.63,220.2,27.4
186.77,4,main_extrusion_stroke,374.53,220.66,29.6
186.87,4,main_extrusion_stroke,373.76,223.32,31.9
186.97,4,main_extrusion_stroke,391.64,221.2,34.2
187.07,4,main_extrusion_stroke,407.31,224.39,36.5
187.17,4,main_extrusion_stroke,413.05,237.92,38.7
187.27,4,main_extrusion_stroke,421.2,232.44,41.0
187.37,4,main_extrusion_stroke,436.98,232.99,43.3
187.47,4,main_extrusion_stroke,447.54,243.36,45.6
187.57,4,main_extrusion_stroke,459.11,241.98,47.9
187.67,4,main_extrusion_stroke,467.59,245.66,50.1
187.77,4,main_extrusion_stroke,478.64,245.79,52.4
187.87,4,main_extrusion_stroke,487.46,247.8,54.7
187.97,4,main_extrusion_stroke,495.82,250.97,57.0
188.08,4,main_extrusion_stroke,505.34,249.36,59.3
188.18,4,main_extrusion_stroke,514.25,256.54,61.5
188.28,4,main_extrusion_stroke,520.57,260.52,63.8
188.38,4,main_extrusion_stroke,531.82,268.61,66.1
188.48,4,main_extrusion_stroke,544.74,265.07,68.4
188.58,4,main_extrusion_stroke,557.05,259.25,70.7
188.68,4,main_extrusion_stroke,572.07,269.73,72.9
188.78,4,main_extrusion_stroke,576.37,282.29,75.2
188.88,4,main_extrusion_stroke,590.77,278.38,77.5
188.98,4,main_extrusion_stroke,601.3,275.15,79.8
189.08,4,main_extrusion_stroke,596.19,282.7,82.1
189.18,4,main_extrusion_stroke,598.52,280.67,84.3
189.28,4,main_extrusion_stroke,594.18,281.17,86.6
189.38,4,main_extrusion_stroke,599.47,287.34,88.9
189.48,4,main_extrusion_stroke,595.74,291.52,91.2
189.58,4,main_extrusion_stroke,587.46,287.29,93.4
189.68,4,main_extrusion_stroke,591.88,292.46,95.7
189.78,4,main_extrusion_stroke,596.85,296.58,98.0
189.88,4,main_extrusion_stroke,588.55,294.82,100.3
189.98,4,main_extrusion_stroke,590.09,297.34,102.6
190.08,4,main_extrusion_stroke,589.5,291.42,104.8
190.18,4,main_extrusion_stroke,582.19,297.88,107.1
190.28,4,main_extrusion_stroke,587.4,290.94,109.4
190.38,4,main_extrusion_stroke,578.8,300.54,111.7
190.48,4,main_extrusion_stroke,580.89,288.5,114.0
190.58,4,main_extrusion_stroke,586.72,290.39,116.2
190.68,4,main_extrusion_stroke,582.86,295.38,118.5
190.78,4,main_extrusion_stroke,579.24,299.45,120.8
190.88,4,main_extrusion_stroke,581.26,294.44,123.1
190.98,4,main_extrusion_stroke,578.26,295.01,125.4
191.08,4,main_extrusion_stroke,577.57,292.81,127.6
191.18,4,main_extrusion_stroke,579.16,288.87,129.9
191.28,4,main_extrusion_stroke,572.65,290.45,132.2
191.38,4,main_extrusion_stroke,574.74,287.63,134.5
191.48,4,main_extrusion_stroke,572.35,287.11,136.8
191.58,4,main_extrusion_stroke,566.27,292.7,139.0
191.68,4,main_extrusion_stroke,567.95,287.07,141.3
191.78,4,main_extrusion_stroke,576.93,291.83,143.6
191.88,4,main_extrusion_stroke,571.22,285.86,145.9
191.98,4,main_extrusion_stroke,563.4,291.16,148.1
192.08,4,main_extrusion_stroke,561.55,288.12,150.4
192.18,4,main_extrusion_stroke,566.29,294.47,152.7
192.28,4,main_extrusion_stroke,572.0,290.38,155.0
192.38,4,main_extrusion_stroke,564.03,293.28,157.3
192.48,4,main_extrusion_stroke,569.02,286.02,159.5
192.58,4,main_extrusion_stroke,564.22,288.57,161.8
192.68,4,main_extrusion_stroke,563.72,284.65,164.1
192.79,4,main_extrusion_stroke,555.51,286.34,166.4
192.89,4,main_extrusion_stroke,563.63,286.58,168.7
192.99,4,main_extrusion_stroke,557.56,284.67,170.9
193.09,4,main_extrusion_stroke,561.37,282.66,173.2
193.19,4,main_extrusion_stroke,553.68,281.68,175.5
193.29,4,main_extrusion_stroke,556.66,278.14,177.8
193.39,4,main_extrusion_stroke,556.38,282.34,180.1
193.49,4,main_extrusion_stroke,553.38,287.95,182.3
193.59,4,main_extrusion_stroke,554.63,279.86,184.6
193.69,4,main_extrusion_stroke,550.97,280.38,186.9
193.79,4,main_extrusion_stroke,548.46,291.14,189.2
193.89,4,main_extrusion_stroke,556.5,282.36,191.5
193.99,4,main_extrusion_stroke,553.29,285.42,193.7
194.09,4,main_extrusion_stroke,545.07,286.25,196.0
194.19,4,main_extrusion_stroke,549.41,286.03,198.3
194.29,4,main_extrusion_stroke,543.18,278.09,200.6
194.39,4,main_extrusion_stroke,540.44,282.32,202.8
194.49,4,main_extrusion_stroke,548.33,277.17,205.1
194.59,4,main_extrusion_stroke,536.4,291.1,207.4
194.69,4,main_extrusion_stroke,545.94,276.67,209.7
194.79,4,main_extrusion_stroke,540.24,278.29,212.0
194.89,4,main_extrusion_stroke,539.43,278.02,214.2
194.99,4,main_extrusion_stroke,540.93,276.14,216.5
195.09,4,main_extrusion_stroke,540.64,285.82,218.8
195.19,4,main_extrusion_stroke,534.03,289.27,221.1
195.29,4,main_extrusion_stroke,539.23,278.83,223.4
195.39,4,main_extrusion_stroke,535.83,275.59,225.6
195.49,4,main_extrusion_stroke,529.37,272.09,227.9
195.59,4,main_extrusion_stroke,532.73,278.77,230.2
195.69,4,main_extrusion_stroke,537.96,278.23,232.5
195.79,4,main_extrusion_stroke,538.16,276.76,234.8
195.89,4,main_extrusion_stroke,533.34,279.52,237.0
195.99,4,main_extrusion_stroke,524.73,279.84,239.3
196.09,4,main_extrusion_stroke,530.48,279.3,241.6
196.19,4,main_extrusion_stroke,530.94,276.77,243.9
196.29,4,main_extrusion_stroke,529.46,273.73,246.2
196.39,4,main_extrusion_stroke,528.71,279.62,248.4
196.49,4,main_extrusion_stroke,526.05,277.04,250.7
196.59,4,main_extrusion_stroke,523.32,279.82,253.0
196.69,4,main_extrusion_stroke,520.2,279.18,255.3
196.79,4,main_extrusion_stroke,514.06,271.15,257.5
196.89,4,main_extrusion_stroke,522.03,270.81,259.8
196.99,4,main_extrusion_stroke,520.44,272.9,262.1
197.09,4,main_extrusion_stroke,520.94,271.55,264.4
197.19,4,main_extrusion_stroke,512.38,277.6,266.7
197.29,4,main_extrusion_stroke,519.33,275.9,268.9
197.39,4,main_extrusion_stroke,523.99,278.22,271.2
197.5,4,main_extrusion_stroke,515.11,275.47,273.5
197.6,4,main_extrusion_stroke,513.57,274.52,275.8
197.7,4,main_extrusion_stroke,514.07,277.7,278.1
197.8,4,main_extrusion_stroke,519.98,274.85,280.3
197.9,4,main_extrusion_stroke,506.78,273.15,282.6
198.0,4,main_extrusion_stroke,510.71,277.81,284.9
198.1,4,main_extrusion_stroke,505.71,272.74,287.2
198.2,4,main_extrusion_stroke,505.74,270.98,289.5
198.3,4,main_extrusion_stroke,506.75,268.82,291.7
198.4,4,main_extrusion_stroke,511.36,273.92,294.0
198.5,4,main_extrusion_stroke,512.2,275.5,296.3
198.6,4,main_extrusion_stroke,505.81,270.7,298.6
198.7,4,main_extrusion_stroke,501.53,275.16,300.9
198.8,4,main_extrusion_stroke,512.02,263.4,303.1
198.9,4,main_extrusion_stroke,499.36,269.8,305.4
199.0,4,main_extrusion_stroke,497.81,269.57,307.7
199.1,4,main_extrusion_stroke,492.01,266.87,310.0
199.2,4,main_extrusion_stroke,503.72,277.47,312.3
199.3,4,main_extrusion_stroke,501.03,268.6,314.5
199.4,4,main_extrusion_stroke,505.84,267.11,316.8
199.5,4,main_extrusion_stroke,489.63,268.34,319.1
199.6,4,main_extrusion_stroke,500.04,260.95,321.4
199.7,4,main_extrusion_stroke,493.51,265.01,323.6
199.8,4,main_extrusion_stroke,495.48,270.81,325.9
199.9,4,main_extrusion_stroke,484.68,264.88,328.2
200.0,4,main_extrusion_stroke,496.16,263.89,330.5
200.1,4,main_extrusion_stroke,492.46,271.08,332.8
200.2,4,main_extrusion_stroke,488.18,270.9,335.0
200.3,4,main_extrusion_stroke,489.93,267.72,337.3
200.4,4,main_extrusion_stroke,483.31,264.03,339.6
200.5,4,main_extrusion_stroke,483.07,264.49,341.9
200.6,4,main_extrusion_stroke,482.56,262.23,344.2
200.7,4,main_extrusion_stroke,476.02,261.27,346.4
200.8,4,main_extrusion_stroke,485.9,260.8,348.7
200.9,4,main_extrusion_stroke,486.24,262.0,351.0
201.0,4,main_extrusion_stroke,477.69,260.25,353.3
